knot_id_base,reproduced_t_standard,reproduced_t_inverse,jones_khovanov_same_representative,orientation_ambiguous
12a0330,True,False,True,False
12a0331,False,True,False,False
12a0332,False,True,False,False
12a0333,True,False,True,False
12a0334,False,True,False,False
12a0335,True,False,True,False
12a0336,True,False,True,False
12a0337,True,False,True,False
12a0338,True,False,True,False
12a0339,True,False,True,False
12a0340,True,False,True,False
12a0341,True,True,True,True
12a0342,True,False,True,False
12a0343,True,False,True,False
12a0344,True,False,True,False
12a0345,True,False,True,False
12a0346,True,False,True,False
12a0347,True,False,True,False
12a0348,True,False,True,False
12a0349,False,True,False,False
12a0350,True,False,True,False
12a0351,False,True,False,False
12a0352,False,True,False,False
12a0353,True,False,True,False
12a0354,True,False,True,False
12a0355,True,False,True,False
12a0356,True,False,True,False
12a0357,True,False,True,False
12a0358,True,False,True,False
12a0359,True,False,True,False
12a0360,True,False,True,False
12a0361,True,False,True,False
12a0362,False,True,False,False
12a0363,False,True,False,False
12a0364,False,True,False,False
12a0365,False,True,False,False
12a0366,True,False,True,False
12a0367,True,False,True,False
12a0368,True,False,True,False
12a0369,False,True,False,False
12a0370,False,True,False,False
12a0371,False,True,False,False
12a0372,False,True,False,False
12a0373,True,False,True,False
12a0374,True,False,True,False
12a0375,False,True,False,False
12a0376,False,True,False,False
12a0377,True,False,True,False
12a0378,True,False,True,False
12a0379,False,True,False,False
12a0380,False,True,False,False
12a0381,True,False,True,False
12a0382,False,True,False,False
12a0383,False,True,False,False
12a0384,False,True,False,False
12a0385,False,True,False,False
12a0386,False,True,False,False
12a0387,False,True,False,False
12a0388,True,False,True,False
12a0389,False,True,False,False
12a0390,True,False,True,False
12a0391,True,False,True,False
12a0392,True,False,True,False
12a0393,True,False,True,False
12a0394,False,True,False,False
12a0395,False,True,False,False
12a0396,True,False,True,False
12a0397,True,False,True,False
12a0398,True,False,True,False
12a0399,False,True,False,False
12a0400,True,False,True,False
12a0401,True,False,True,False
12a0402,True,False,True,False
12a0403,True,False,True,False
12a0404,False,True,False,False
12a0405,True,False,True,False
12a0406,True,False,True,False
12a0407,False,True,False,False
12a0408,True,False,True,False
12a0409,True,False,True,False
12a0410,True,False,True,False
12a0411,False,True,False,False
12a0412,False,True,False,False
12a0413,True,False,True,False
12a0414,True,False,True,False
12a0415,True,False,True,False
12a0416,True,False,True,False
12a0417,False,True,False,False
12a0418,False,True,False,False
12a0419,True,False,True,False
12a0420,True,False,True,False
12a0421,True,False,True,False
12a0422,False,True,False,False
12a0423,False,True,False,False
12a0424,False,True,False,False
12a0425,False,True,False,False
12a0426,True,False,True,False
12a0427,True,True,True,True
12a0428,True,False,True,False
12a0429,True,False,True,False
12a0430,False,True,False,False
12a0431,True,False,True,False
12a0432,True,False,True,False
12a0433,True,False,True,False
12a0434,False,True,False,False
12a0435,True,True,True,True
12a0436,False,True,False,False
12a0437,False,True,False,False
12a0438,False,True,False,False
12a0439,True,False,True,False
12a0440,True,False,True,False
12a0441,True,False,True,False
12a0442,True,False,True,False
12a0443,True,False,True,False
12a0444,True,False,True,False
12a0445,False,True,False,False
12a0446,True,False,True,False
12a0447,False,True,False,False
12a0448,True,False,True,False
12a0449,False,True,False,False
12a0450,False,True,False,False
12a0451,True,False,True,False
12a0452,True,False,True,False
12a0453,True,True,True,True
12a0454,True,False,True,False
12a0455,False,True,False,False
12a0456,True,False,True,False
12a0457,False,True,False,False
12a0458,True,True,True,True
12a0459,False,True,False,False
12a0460,True,False,True,False
12a0461,True,False,True,False
12a0462,True,True,True,True
12a0463,True,False,True,False
12a0464,False,True,False,False
12a0465,True,True,True,True
12a0466,False,True,False,False
12a0467,False,True,False,False
12a0468,False,True,False,False
12a0469,True,False,True,False
12a0470,True,False,True,False
12a0471,True,True,True,True
12a0472,False,True,False,False
12a0473,False,True,False,False
12a0474,False,True,False,False
12a0475,True,False,True,False
12a0476,False,True,False,False
12a0477,True,True,True,True
12a0478,False,True,False,False
12a0479,False,True,False,False
12a0480,True,False,True,False
12a0481,False,True,False,False
12a0482,True,False,True,False
12a0483,False,True,False,False
12a0484,True,False,True,False
12a0485,False,True,False,False
12a0486,True,False,True,False
12a0487,False,True,False,False
12a0488,True,False,True,False
12a0489,True,False,True,False
12a0490,True,False,True,False
12a0491,True,False,True,False
12a0492,True,False,True,False
12a0493,True,False,True,False
12a0494,True,False,True,False
12a0495,True,False,True,False
12a0496,True,False,True,False
12a0497,True,False,True,False
12a0498,True,False,True,False
12a0499,True,True,True,True
12a0500,True,False,True,False
12a0501,True,False,True,False
12a0502,True,False,True,False
12a0503,True,False,True,False
12a0504,True,False,True,False
12a0505,False,True,False,False
12a0506,True,True,True,True
12a0507,True,False,True,False
12a0508,True,False,True,False
12a0509,True,False,True,False
12a0510,True,True,True,True
12a0511,False,True,False,False
12a0512,False,True,False,False
12a0513,False,True,False,False
12a0514,False,True,False,False
12a0515,True,False,True,False
12a0516,True,False,True,False
12a0517,True,False,True,False
12a0518,True,False,True,False
12a0519,True,False,True,False
12a0520,True,False,True,False
12a0521,True,False,True,False
12a0522,True,False,True,False
12a0523,True,False,True,False
12a0524,True,False,True,False
12a0525,False,True,False,False
12a0526,True,False,True,False
12a0527,True,False,True,False
12a0528,False,True,False,False
12a0529,False,True,False,False
12a0530,True,False,True,False
12a0531,True,False,True,False
12a0532,True,False,True,False
12a0533,False,True,False,False
12a0534,False,True,False,False
12a0535,False,True,False,False
12a0536,True,False,True,False
12a0537,True,False,True,False
12a0538,True,False,True,False
12a0539,True,False,True,False
12a0540,True,False,True,False
12a0541,True,False,True,False
12a0542,True,False,True,False
12a0543,True,False,True,False
12a0544,True,False,True,False
12a0545,True,False,True,False
12a0546,True,False,True,False
12a0547,True,False,True,False
12a0548,True,False,True,False
12a0549,True,False,True,False
12a0550,False,True,False,False
12a0551,True,False,True,False
12a0552,True,False,True,False
12a0553,True,False,True,False
12a0554,True,False,True,False
12a0555,True,False,True,False
12a0556,True,False,True,False
12a0557,True,False,True,False
12a0558,True,False,True,False
12a0559,True,False,True,False
12a0560,False,True,False,False
12a0561,True,False,True,False
12a0562,True,False,True,False
12a0563,True,False,True,False
12a0564,True,False,True,False
12a0565,False,True,False,False
12a0566,False,True,False,False
12a0567,True,False,True,False
12a0568,True,False,True,False
12a0569,False,True,False,False
12a0570,False,True,False,False
12a0571,True,False,True,False
12a0572,True,False,True,False
12a0573,False,True,False,False
12a0574,True,False,True,False
12a0575,True,False,True,False
12a0576,False,True,False,False
12a0577,False,True,False,False
12a0578,False,True,False,False
12a0579,True,False,True,False
12a0580,False,True,False,False
12a0581,False,True,False,False
12a0582,False,True,False,False
12a0583,True,False,True,False
12a0584,True,False,True,False
12a0585,True,False,True,False
12a0586,True,False,True,False
12a0587,True,False,True,False
12a0588,True,False,True,False
12a0589,False,True,False,False
12a0590,True,False,True,False
12a0591,True,False,True,False
12a0592,True,False,True,False
12a0593,True,False,True,False
12a0594,False,True,False,False
12a0595,True,False,True,False
12a0596,False,True,False,False
12a0597,False,True,False,False
12a0598,True,False,True,False
12a0599,False,True,False,False
12a0600,True,False,True,False
12a0601,True,False,True,False
12a0602,True,False,True,False
12a0603,True,False,True,False
12a0604,True,False,True,False
12a0605,False,True,False,False
12a0606,True,False,True,False
12a0607,False,True,False,False
12a0608,False,True,False,False
12a0609,False,True,False,False
12a0610,True,False,True,False
12a0611,True,False,True,False
12a0612,True,False,True,False
12a0613,False,True,False,False
12a0614,True,False,True,False
12a0615,True,False,True,False
12a0616,True,False,True,False
12a0617,True,False,True,False
12a0618,True,False,True,False
12a0619,True,False,True,False
12a0620,True,False,True,False
12a0621,False,True,False,False
12a0622,False,True,False,False
12a0623,True,False,True,False
12a0624,False,True,False,False
12a0625,False,True,False,False
12a0626,True,False,True,False
12a0627,True,True,True,True
12a0628,True,False,True,False
12a0629,True,False,True,False
12a0630,True,False,True,False
12a0631,True,False,True,False
12a0632,True,False,True,False
12a0633,True,False,True,False
12a0634,False,True,False,False
12a0635,False,True,False,False
12a0636,False,True,False,False
12a0637,False,True,False,False
12a0638,True,False,True,False
12a0639,True,False,True,False
12a0640,True,False,True,False
12a0641,False,True,False,False
12a0642,False,True,False,False
12a0643,False,True,False,False
12a0644,False,True,False,False
12a0645,True,False,True,False
12a0646,True,False,True,False
12a0647,True,False,True,False
12a0648,True,False,True,False
12a0649,False,True,False,False
12a0650,False,True,False,False
12a0651,True,False,True,False
12a0652,True,False,True,False
12a0653,True,False,True,False
12a0654,True,False,True,False
12a0655,False,True,False,False
12a0656,False,True,False,False
12a0657,True,False,True,False
12a0658,True,False,True,False
12a0659,True,False,True,False
12a0660,True,False,True,False
12a0661,True,False,True,False
12a0662,True,False,True,False
12a0663,True,False,True,False
12a0664,True,False,True,False
12a0665,True,False,True,False
12a0666,True,False,True,False
12a0667,True,False,True,False
12a0668,True,False,True,False
12a0669,True,True,True,True
12a0670,True,False,True,False
12a0671,True,False,True,False
12a0672,True,False,True,False
12a0673,True,False,True,False
12a0674,True,True,True,True
12a0675,True,False,True,False
12a0676,True,False,True,False
12a0677,True,False,True,False
12a0678,True,False,True,False
12a0679,True,False,True,False
12a0680,True,False,True,False
12a0681,True,False,True,False
12a0682,True,False,True,False
12a0683,True,False,True,False
12a0684,True,False,True,False
12a0685,True,False,True,False
12a0686,True,False,True,False
12a0687,True,False,True,False
12a0688,True,False,True,False
12a0689,True,False,True,False
12a0690,True,False,True,False
12a0691,True,False,True,False
12a0692,False,True,False,False
12a0693,False,True,False,False
12a0694,True,False,True,False
12a0695,True,False,True,False
12a0696,False,True,False,False
12a0697,True,True,True,True
12a0698,False,True,False,False
12a0699,False,True,False,False
12a0700,True,False,True,False
12a0701,False,True,False,False
12a0702,False,True,False,False
12a0703,False,True,False,False
12a0704,False,True,False,False
12a0705,True,False,True,False
12a0706,True,False,True,False
12a0707,False,True,False,False
12a0708,True,False,True,False
12a0709,False,True,False,False
12a0710,False,True,False,False
12a0711,False,True,False,False
12a0712,False,True,False,False
